200.00000000000003,196.1038961038961,yes
269.67741935483866,150.64935064935065,no
117.74193548387095,379.2207792207792,no
230.96774193548387,287.012987012987,yes
132.25806451612905,270.12987012987014,yes
163.2258064516129,161.03896103896102,yes
435.1612903225807,-20.779220779220793,no
437.0967741935484,431.1688311688311,no
393.54838709677426,264.93506493506493,yes
51.935483870967744,148.05194805194805,yes
100.32258064516131,98.7012987012987,yes
1.6129032258064626,0.0,yes
1.6129032258064626,0.0,no
168.06451612903228,159.74025974025972,no
